0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
0.9817751,0.9650984,0.97841597,0.97547764,0.9710282,0.97309744,0.973122,0.9783639,0.9731412,0.979849,0.9733343,0.97825974,0.98514915,0.97104,0.98042464,0.9715286,0.9801589,0.98326445,0.97576725,0.97024393,0.98173285,0.9757903,0.9801615,0.978969,0.9763348,0.97463024,0.9688368,0.9771775,0.9793719,0.9756079,0.9783185,0.97445613,0.98339295,0.97635984,0.9667489,0.9794446,1.0000002,0.97002715,0.9789933,0.9774337,0.9735563,0.9784235,0.9668009,0.97940063,0.97354877,0.9818845,0.97774684,0.97258526,0.9702105,0.9665273,0.97853565,0.9764402,0.97396797,0.96858156,0.96924365,0.9770862,0.98211455,0.9808594,0.96983004,0.97802925,0.95731235,0.96134686,0.9748351,0.9747763,0.9776994,0.97533226,0.9664523,0.9770242,0.9827658,0.97738767,0.9766168,0.97827566,0.98433346,0.98024714,0.9766949,0.9674635,0.97543156,0.97297144,0.98201114,0.96192956,0.9733702,0.9739554,0.9720306,0.9728925,0.9814216,0.9764735,0.9767996,0.9709085,0.9821685,0.9833586,0.97199106,0.9809363,0.9765489,0.9754195,0.97641194,0.975917,0.9655694,0.9755447,0.9733223,0.9796119,0.9769506,0.9691573,0.9725522,0.9659076,0.9808738,0.9634103,0.9795334,0.97269404,0.9745816,0.9633729,0.9797976,0.96787727,0.976724,0.975955,0.97233933,0.9763808,0.97316104,0.96917975,0.9622241,0.96122575,0.9746907,0.9740013,0.96891874,0.9694536,0.9727548,0.9676479,0.9734242,0.9684986,0.9810426,0.97061336,0.9728564,0.97612906,0.97910154,0.95891106,0.97163486,0.9844557,0.98086566,0.9767537,0.96652436,0.97929853,0.9707366,0.9782337,0.9621638,0.9629891,0.9716497,0.9665334,0.9698826,0.97309506,0.9672326,0.97536844,0.9734283,0.96031326,0.96290195,0.9680146,0.97788954,0.97321594,0.96095335,0.9708072,0.9756905,0.9776032,0.9744771,0.97446084,0.9814645,0.9773315,0.97511566,0.9806413,0.96118045,0.9756761,0.97035927,0.97555304,0.9784791,0.9782305,0.98096883,0.97839475,0.9711231,0.97451067,0.97167474,0.9753252,0.9791316,0.9611139,0.9681314,0.9720997,0.97192657,0.9662864,0.97372144,0.97653466,0.9663003,0.9633217,0.9721838,0.9706597,0.9686971,0.9793128,0.9820235,0.95055157,0.9703233,0.97601545,0.96573293,0.9766023,0.97710055
0.9727687,0.9595996,0.9719943,0.97374433,0.9731375,0.97962326,0.97660565,0.9643262,0.9759568,0.98273003,0.9764484,0.9744005,0.9710346,0.97673035,0.9790493,0.9691504,0.9654145,0.9807466,0.97295856,0.9706948,0.97669053,0.97399485,0.97055197,0.96691763,0.9766259,0.9819765,0.9813423,0.981545,0.98297954,0.97070897,0.97438276,0.9774465,0.9701083,0.97441095,0.9765909,0.97052205,0.97002715,1.0000004,0.9794172,0.980327,0.9709425,0.97403646,0.96857333,0.9805249,0.97623,0.97892666,0.97676396,0.9781388,0.9793612,0.97243387,0.9762826,0.9725026,0.9700489,0.9728183,0.96999526,0.97814953,0.97435975,0.9794719,0.96838045,0.98009866,0.96828365,0.9651058,0.97105694,0.97220564,0.9790487,0.9815667,0.98411506,0.98243403,0.977013,0.97625786,0.97534144,0.98059845,0.9814178,0.9705559,0.9709698,0.97771597,0.9811861,0.9656597,0.97410893,0.9758692,0.98149323,0.9789231,0.9793223,0.9783623,0.97406256,0.9806998,0.97868013,0.9739416,0.97908324,0.9776731,0.9799235,0.9747815,0.9821104,0.97403073,0.9754703,0.9820276,0.9837215,0.96871316,0.9773795,0.97766805,0.9698688,0.97586024,0.9712696,0.9764563,0.97317404,0.9716856,0.97479874,0.9583497,0.97012,0.9692657,0.9755117,0.98230916,0.9791612,0.97255975,0.97977376,0.9782903,0.974157,0.9639831,0.96276546,0.9627359,0.98000634,0.97422695,0.96401983,0.9772874,0.97185194,0.9605956,0.9772537,0.97352636,0.97978824,0.97659504,0.9802646,0.97638154,0.96943736,0.9662009,0.96842456,0.9850395,0.96834064,0.970968,0.97399235,0.9802731,0.97416973,0.9753684,0.9649355,0.9627446,0.9775591,0.97633934,0.97578794,0.97433996,0.96814835,0.98006463,0.97520936,0.97401553,0.97058,0.97765726,0.979744,0.9777125,0.9751929,0.97387016,0.97398496,0.97191054,0.9801296,0.97864074,0.96900755,0.9811721,0.9796703,0.9794814,0.9655397,0.9705254,0.9709995,0.97155726,0.9759988,0.97850233,0.9687618,0.97009486,0.97507995,0.9674167,0.97236407,0.9717272,0.97667456,0.9692557,0.9704108,0.9763026,0.96954024,0.97931385,0.97036946,0.97420084,0.97363085,0.98065275,0.97840524,0.96970594,0.9625116,0.9772903,0.9736396,0.9583136,0.9746517,0.97347796,0.9658181,0.9775817,0.97820956
0.9841093,0.96995497,0.9828038,0.9817475,0.97951543,0.9810738,0.98007977,0.9821261,0.98500323,0.9810468,0.983749,0.987571,0.9846481,0.9793843,0.98219836,0.9694128,0.97634554,0.9853922,0.98754483,0.97423434,0.9851936,0.9812051,0.98332596,0.98260474,0.9759992,0.9833653,0.98201287,0.9873799,0.9821445,0.97194004,0.9819313,0.98473203,0.9829091,0.97637033,0.98208904,0.9795083,0.9789933,0.9794172,0.99999964,0.9830673,0.97204256,0.98156303,0.974069,0.97466886,0.9740925,0.98050344,0.98573595,0.97827613,0.97796893,0.9756516,0.97608936,0.97879946,0.9820334,0.9807954,0.98036706,0.9799346,0.97964346,0.98490727,0.97084594,0.9818841,0.96517897,0.9668367,0.9749067,0.98072594,0.97619426,0.9794469,0.9731928,0.9868804,0.9862686,0.98300564,0.9828544,0.9837544,0.9838748,0.9723316,0.9770237,0.97819126,0.98180056,0.9794917,0.97871304,0.9794755,0.98225635,0.9767151,0.9818995,0.9829711,0.98463595,0.980015,0.9764522,0.9834124,0.98326445,0.98557913,0.9842807,0.9835644,0.9866418,0.97290224,0.9806724,0.9785546,0.97412324,0.98214525,0.98301005,0.98600006,0.9821636,0.9767079,0.97934914,0.96984524,0.9824333,0.9786918,0.975461,0.9748292,0.9803161,0.97721684,0.985132,0.9766749,0.9789177,0.98302555,0.9802134,0.9809536,0.9803878,0.9794245,0.9743415,0.9722315,0.98346627,0.97787243,0.9768223,0.977219,0.97934186,0.9748179,0.9775961,0.98394513,0.9817142,0.98290616,0.9794208,0.98524094,0.9807261,0.96444094,0.9808575,0.98342943,0.98104936,0.9833014,0.97839344,0.98268324,0.9826349,0.9796871,0.9649142,0.97613835,0.9792472,0.98043334,0.9795269,0.9847301,0.9802052,0.9794011,0.9807637,0.97078836,0.97441053,0.9790101,0.9876511,0.97987866,0.9722363,0.9792945,0.9793024,0.97762537,0.9801521,0.9805577,0.97696483,0.9842684,0.9823744,0.9834516,0.9703157,0.9852228,0.98299193,0.97873676,0.9843615,0.9839716,0.9785807,0.9798977,0.9780076,0.9760506,0.97871757,0.97701514,0.98269725,0.97871214,0.9720292,0.9800584,0.9685559,0.97787595,0.9855856,0.9798605,0.9765816,0.9776665,0.9840664,0.9792023,0.96750426,0.98165536,0.9850992,0.96732295,0.9806832,0.97688735,0.97414666,0.98601437,0.9841083
0.97925484,0.9671563,0.97801304,0.9823612,0.97763073,0.9785938,0.9733391,0.97685534,0.98155093,0.9794705,0.9807359,0.9815903,0.9811852,0.98041075,0.98056966,0.9679879,0.9706274,0.981964,0.9780544,0.972271,0.98250633,0.9812275,0.9813228,0.9753398,0.97785485,0.98295534,0.9816515,0.98329073,0.9805249,0.97350943,0.9795279,0.9813564,0.98083544,0.97567105,0.9777847,0.976641,0.9774337,0.980327,0.9830673,0.9999997,0.9773001,0.9791901,0.9767529,0.97729766,0.97572815,0.9798501,0.98266304,0.97884464,0.9757168,0.96890104,0.97626483,0.97902286,0.97626877,0.97769904,0.97345495,0.9778008,0.9794688,0.9801495,0.9743053,0.9808655,0.96376824,0.9711659,0.97259414,0.979501,0.98052466,0.98050654,0.9765206,0.9828882,0.981325,0.9850154,0.9840771,0.9817208,0.9833781,0.9776823,0.97749966,0.9763843,0.98476076,0.9739212,0.9807932,0.9762973,0.9805731,0.9785168,0.9798414,0.98387957,0.981197,0.98194456,0.9793372,0.9788685,0.9813919,0.98285913,0.9832984,0.9838772,0.98248065,0.97698927,0.9770107,0.97970253,0.977353,0.9793709,0.97626,0.9821211,0.980185,0.97605747,0.97247946,0.9719189,0.98093367,0.97237146,0.9816555,0.970307,0.9787035,0.9719429,0.9792594,0.9758493,0.9797753,0.98031473,0.9814333,0.9801622,0.97967684,0.9771428,0.9738271,0.972242,0.98140264,0.98217857,0.9786041,0.97886544,0.97577786,0.97470176,0.9805335,0.9790318,0.98201597,0.9787916,0.98166716,0.97924316,0.9775995,0.96328235,0.9722896,0.9858756,0.97865725,0.97744083,0.97262955,0.98311615,0.9821359,0.97868097,0.97188884,0.97533786,0.9791187,0.97666156,0.97985184,0.9792485,0.976524,0.9774601,0.9774737,0.9716196,0.97617006,0.9772825,0.98326784,0.98414135,0.9743896,0.9789122,0.9776812,0.97705716,0.9797666,0.9788817,0.9765701,0.9841331,0.9788315,0.98153704,0.9709184,0.9784552,0.979623,0.9800296,0.98021793,0.9831922,0.98007894,0.98121315,0.98352844,0.97700715,0.98022306,0.9767734,0.98328644,0.97586054,0.96707547,0.97835267,0.9706793,0.97407234,0.9774563,0.97627735,0.9695022,0.97796977,0.97634447,0.9813631,0.9735702,0.9783688,0.980973,0.96653193,0.9774625,0.9768839,0.9786026,0.97920126,0.98014903
0.981907,0.9718969,0.9777676,0.9801239,0.9766456,0.97660214,0.97827554,0.9697314,0.96331584,0.98251516,0.9745083,0.9714769,0.97495866,0.97450376,0.9820828,0.9858911,0.97506404,0.9779882,0.96771556,0.97991395,0.98506975,0.97962797,0.97698605,0.97327274,0.9837735,0.9692012,0.9792272,0.97881293,0.9815992,0.98600066,0.9837517,0.9713548,0.9756932,0.98277843,0.9612124,0.9833629,0.9735563,0.9709425,0.97204256,0.9773001,0.99999994,0.9782879,0.96721536,0.98499644,0.96949613,0.98380756,0.9773654,0.9661288,0.96224856,0.9542192,0.99028707,0.9615022,0.96749306,0.96962243,0.95844686,0.9775809,0.98522174,0.9807434,0.96969295,0.96728593,0.9390039,0.97055155,0.98833424,0.98472804,0.97993433,0.96899474,0.9644824,0.9799075,0.9722179,0.978333,0.9802642,0.9794138,0.9786278,0.9816532,0.97085893,0.96445525,0.98197436,0.9621152,0.97919786,0.9646232,0.96644056,0.9635143,0.9736863,0.9702906,0.9768625,0.98244303,0.9719753,0.9658617,0.98226464,0.9797088,0.9783394,0.97943854,0.98114926,0.98267376,0.98559654,0.9835199,0.9690759,0.9726423,0.9579501,0.97818804,0.9747021,0.97898436,0.9787059,0.9566595,0.9798964,0.9539319,0.9760814,0.96056545,0.9764805,0.960414,0.9634826,0.9652208,0.96754205,0.97658145,0.96411073,0.97933304,0.9762584,0.96239007,0.96226317,0.9665009,0.97648764,0.9815974,0.96370625,0.97502095,0.9729786,0.9699543,0.9749992,0.9672779,0.97493184,0.96921957,0.9667103,0.9737571,0.9743995,0.9687203,0.9677308,0.9815958,0.9723043,0.9728615,0.9639462,0.9744467,0.9761082,0.97266614,0.9709313,0.96404374,0.9729941,0.9659226,0.96680593,0.97346616,0.9655113,0.96153605,0.9790572,0.95342636,0.962699,0.9682904,0.979439,0.9683554,0.9664285,0.9705348,0.9866273,0.97626543,0.9825984,0.9699303,0.97975147,0.97360206,0.97811496,0.97682035,0.96184385,0.9685926,0.96663356,0.9752862,0.9768793,0.9777746,0.9673501,0.97526586,0.9775448,0.97019386,0.9706155,0.9633839,0.97280204,0.9634527,0.9747507,0.9688649,0.98251766,0.9651454,0.9663031,0.9673996,0.9583999,0.97076684,0.9652612,0.98068976,0.97659516,0.98193467,0.9764302,0.9578934,0.9716487,0.9843973,0.95601773,0.9740876,0.9787477
0.9834186,0.9685755,0.9824134,0.9803696,0.9748448,0.9791875,0.9753226,0.975052,0.97497237,0.98143554,0.9779421,0.9813389,0.9838233,0.96988267,0.97850907,0.97249687,0.9694052,0.98536205,0.9795342,0.9741164,0.9827132,0.98434544,0.98365086,0.97531664,0.9789149,0.9768027,0.9767999,0.9825846,0.98099387,0.9778687,0.9780323,0.9773636,0.9814168,0.97680366,0.97110903,0.98221946,0.9784235,0.97403646,0.98156303,0.9791901,0.9782879,0.99999917,0.9684937,0.97893417,0.9716853,0.98119766,0.9892628,0.9723468,0.9689914,0.9650872,0.9800906,0.97570854,0.97506934,0.9700496,0.97683764,0.97806066,0.9809956,0.9823096,0.9685515,0.97875667,0.9574561,0.9672974,0.9749749,0.9784616,0.9727423,0.9731326,0.9664951,0.9830719,0.98426735,0.9812671,0.9808925,0.98387736,0.9831431,0.9765943,0.9758042,0.9711219,0.9794018,0.9697843,0.98408186,0.9707267,0.97699517,0.9727053,0.9779775,0.97821045,0.98350924,0.9797908,0.9743669,0.9736524,0.9860835,0.98320866,0.97857654,0.9870945,0.98229563,0.9783131,0.9805632,0.9780697,0.9692167,0.98488665,0.9738035,0.9818915,0.9767623,0.97108865,0.9816214,0.9667131,0.98443973,0.96655065,0.977808,0.9659214,0.97965056,0.96994805,0.9792445,0.9691335,0.97257495,0.98344886,0.97388786,0.97893643,0.9796032,0.97205424,0.96449035,0.9665585,0.9790884,0.97576153,0.9678137,0.9803406,0.97729415,0.9719554,0.9780518,0.97536314,0.97755784,0.974593,0.9802785,0.9833019,0.98101664,0.9641018,0.9783288,0.98432887,0.97704554,0.97991633,0.9722647,0.9770514,0.97687167,0.97355896,0.96498716,0.97505903,0.98055124,0.9686586,0.97969353,0.9873214,0.9743092,0.96927,0.98130417,0.95984495,0.9678037,0.97601306,0.98525923,0.9708489,0.9703213,0.97724545,0.97819805,0.9763379,0.97671854,0.9744606,0.9783378,0.98157215,0.9792762,0.982528,0.96798694,0.9763492,0.9737881,0.9771146,0.9840986,0.977574,0.9749057,0.9817439,0.9796474,0.9701477,0.976737,0.9693989,0.9774802,0.97297806,0.9678154,0.9758706,0.9771215,0.9716774,0.973853,0.9716299,0.9629924,0.9722384,0.97257376,0.98480105,0.9753121,0.98231125,0.98475057,0.9594142,0.98186076,0.9810515,0.9670498,0.9788133,0.97875303
0.9677423,0.9635186,0.9665793,0.9713634,0.97973716,0.97166276,0.9641303,0.97336805,0.9684837,0.9702124,0.9764826,0.9678936,0.96571624,0.98107266,0.96723306,0.9574696,0.96159256,0.96950936,0.9713084,0.96223867,0.97777724,0.9711023,0.9685606,0.96840614,0.9710624,0.9740536,0.9781182,0.97512484,0.9688674,0.96480644,0.9691997,0.9677266,0.96576273,0.9639031,0.97675073,0.9649533,0.9668009,0.96857333,0.974069,0.9767529,0.96721536,0.9684937,0.99999934,0.96433794,0.96856296,0.9722582,0.9715516,0.9683943,0.9653526,0.96229553,0.9691386,0.96478623,0.96800584,0.98214525,0.9672979,0.974699,0.9654982,0.967783,0.9716332,0.967952,0.9476595,0.9700305,0.9607879,0.966764,0.96698105,0.9737028,0.9650302,0.9766959,0.9655005,0.9775605,0.9732137,0.970908,0.970778,0.9686427,0.9670627,0.9655606,0.97287583,0.96855783,0.9704312,0.97432256,0.9655905,0.96813285,0.9692199,0.96608454,0.96525615,0.97769177,0.96813077,0.9747273,0.9693173,0.9688024,0.9755204,0.97019315,0.98044145,0.9640684,0.97010994,0.9731588,0.96972764,0.9628953,0.9646183,0.9689794,0.96973145,0.9689628,0.9699085,0.9566904,0.9651575,0.9715893,0.96753967,0.9715445,0.96929073,0.97305894,0.96652436,0.9628538,0.96281946,0.97125226,0.9679638,0.9757598,0.97055924,0.9707395,0.9808288,0.9622216,0.9758818,0.9711462,0.96785235,0.9659494,0.9637482,0.9713796,0.9687212,0.9804474,0.96848553,0.9762112,0.9654276,0.96582425,0.9631735,0.96837103,0.97193706,0.97255147,0.96667063,0.9626336,0.96630186,0.96989083,0.9761658,0.96487266,0.96694386,0.96879166,0.9669876,0.9769027,0.9655479,0.9717171,0.97088027,0.96742415,0.970503,0.9617194,0.9660305,0.96633065,0.97821033,0.97937727,0.9644805,0.974128,0.96849704,0.9709902,0.97123814,0.96663713,0.965359,0.97098017,0.9692484,0.97087777,0.96830535,0.9657305,0.9716126,0.96561813,0.9678,0.9752401,0.9629272,0.9755405,0.96987045,0.97310853,0.97066164,0.9695796,0.9766754,0.96610427,0.9624839,0.96735334,0.95989656,0.96288335,0.97010744,0.95920813,0.9673155,0.96614957,0.9684672,0.9724382,0.9583869,0.9685225,0.97157526,0.9755758,0.9702487,0.9625244,0.96250385,0.96848524,0.96821374
0.9812182,0.9666312,0.9773669,0.98018897,0.9723556,0.9771245,0.9831871,0.96791387,0.96805227,0.98807156,0.9740486,0.97476906,0.979054,0.9750648,0.983837,0.9840659,0.97471833,0.9798037,0.9692887,0.9791125,0.9817408,0.9775084,0.9746069,0.9692844,0.9801374,0.9738475,0.97913325,0.97923064,0.9843284,0.98456407,0.9821403,0.9718146,0.977198,0.9838128,0.96517575,0.985206,0.97940063,0.9805249,0.97466886,0.97729766,0.98499644,0.97893417,0.96433794,1.0000001,0.9700407,0.9852209,0.97592735,0.9738201,0.97138155,0.96464145,0.9878876,0.96585476,0.9694052,0.96801615,0.96284246,0.9751867,0.98450506,0.98254436,0.96646166,0.972857,0.9551964,0.9630468,0.9833572,0.97896385,0.98594815,0.9759569,0.97627497,0.9835776,0.97672737,0.9785663,0.9777994,0.97913784,0.9812161,0.9803418,0.97316843,0.97087437,0.98067933,0.96295094,0.97999513,0.9648173,0.9739717,0.9729559,0.9769913,0.97552824,0.98216677,0.9838039,0.9781864,0.96675444,0.9855475,0.98181105,0.9806926,0.9797244,0.9810109,0.98731005,0.980242,0.98475134,0.97692984,0.9756936,0.9656143,0.97895485,0.97274506,0.98016775,0.973202,0.9724363,0.9821444,0.95855725,0.9837484,0.96250725,0.97465324,0.96002984,0.97057164,0.9745933,0.9745681,0.97500706,0.97241724,0.9809871,0.9771846,0.9593953,0.9565041,0.9630548,0.9738628,0.98033303,0.963763,0.97393656,0.97592086,0.961975,0.9737018,0.9664807,0.9818461,0.9696688,0.97409594,0.9789282,0.9738145,0.96942645,0.9685627,0.9876747,0.97199,0.97385025,0.9673886,0.97864497,0.9722049,0.97756994,0.9660485,0.96004486,0.9732939,0.9688717,0.9710679,0.97418934,0.96172047,0.9701073,0.97520995,0.9614244,0.96362615,0.9710218,0.9777515,0.9710344,0.97088593,0.96739745,0.98642033,0.9744416,0.9822677,0.97547096,0.9797015,0.9770224,0.97933817,0.9783586,0.9636172,0.96952015,0.9656061,0.9729419,0.9773499,0.9786471,0.96889645,0.97564197,0.9799639,0.9668095,0.9693303,0.9675933,0.97350013,0.959965,0.9789355,0.97152495,0.98323333,0.9729488,0.9675338,0.9709532,0.9629402,0.9710143,0.96947396,0.97308314,0.976516,0.9802759,0.97585046,0.9542984,0.9713703,0.98350704,0.9574162,0.97838366,0.9801161
0.97271216,0.9661245,0.9733336,0.97181034,0.9711087,0.9723432,0.9652999,0.97223413,0.97255766,0.9766661,0.9759742,0.9746808,0.9750557,0.9772539,0.9724585,0.96479464,0.97398233,0.9773347,0.9710309,0.96425205,0.9766202,0.9703672,0.97286487,0.9723842,0.97514933,0.97491854,0.97212183,0.9737505,0.9793686,0.9663842,0.9704139,0.9727704,0.97563505,0.9710467,0.9771481,0.97020686,0.97354877,0.97623,0.9740925,0.97572815,0.96949613,0.9716853,0.96856296,0.9700407,0.99999976,0.9759983,0.9699551,0.9704467,0.97203225,0.96629655,0.9724059,0.97498876,0.97065526,0.9733037,0.9673642,0.9735007,0.9715001,0.97842014,0.973179,0.97610235,0.9608661,0.9757814,0.9684264,0.9736383,0.9666499,0.9746645,0.9694557,0.9739382,0.97431266,0.9829422,0.9719567,0.9767652,0.98081464,0.9719998,0.97632825,0.9643837,0.97341955,0.9672692,0.97313356,0.9681419,0.9724995,0.9728586,0.9753443,0.96689826,0.9685729,0.97308016,0.97314405,0.9717839,0.96955425,0.97717035,0.9733479,0.969435,0.974747,0.9641266,0.9728909,0.9761417,0.9729575,0.96648204,0.97407377,0.9764452,0.9748301,0.9721031,0.9661979,0.9666915,0.96906435,0.9674212,0.9701852,0.9714128,0.9719279,0.9668572,0.9721236,0.9650997,0.97518885,0.9694922,0.97274625,0.9721209,0.9722314,0.9716453,0.9657411,0.95664436,0.97820866,0.97422785,0.9730729,0.9656744,0.96147,0.97134,0.96772265,0.97195274,0.97242165,0.9750818,0.96612346,0.9708208,0.96898514,0.9618403,0.97038496,0.97621757,0.973266,0.971025,0.9669426,0.9776281,0.97206914,0.9787098,0.9637693,0.9638897,0.9715166,0.9683776,0.96559036,0.97263104,0.9732727,0.973966,0.97753114,0.967857,0.9628072,0.9628809,0.9783776,0.9719995,0.96299744,0.96916944,0.9689211,0.9782292,0.97082025,0.96780086,0.9737437,0.9757112,0.9701382,0.9779729,0.9683952,0.96756756,0.97204435,0.97139025,0.97106695,0.977908,0.96989095,0.9747649,0.9655528,0.9803178,0.9698163,0.9784206,0.97927564,0.96451974,0.97011006,0.96726876,0.95913005,0.96537507,0.96868485,0.9718658,0.96863484,0.96547604,0.97239715,0.96939504,0.9601095,0.9742431,0.9756208,0.95774674,0.9667717,0.97027344,0.9665257,0.97079873,0.9735745
0.98605263,0.9681679,0.98305535,0.98017126,0.9808059,0.9808775,0.97837895,0.9745503,0.9716753,0.984544,0.97926277,0.9753125,0.9810066,0.98132336,0.9840665,0.9864803,0.98024136,0.9839701,0.9755674,0.9825032,0.9860569,0.9836838,0.98301685,0.97420144,0.9862915,0.9752423,0.98046935,0.9840092,0.9841987,0.9831174,0.98567736,0.9764483,0.9807831,0.9858166,0.97110665,0.9824503,0.9818845,0.97892666,0.98050344,0.9798501,0.98380756,0.98119766,0.9722582,0.9852209,0.9759983,0.99999976,0.9779992,0.9707188,0.96974814,0.96541154,0.9864696,0.96961266,0.97306424,0.9746822,0.9688352,0.9843118,0.98633206,0.9864996,0.97859955,0.97828794,0.951543,0.9739021,0.9855252,0.9856078,0.9796277,0.97679496,0.97427964,0.9824262,0.98297787,0.9856765,0.9797198,0.9823504,0.984169,0.9850123,0.97527266,0.96759194,0.9856147,0.97077143,0.98455817,0.96751606,0.97295356,0.9725288,0.977929,0.97298884,0.9813781,0.9802372,0.9744102,0.97179604,0.98676,0.98294437,0.98015547,0.9823239,0.98610437,0.9805376,0.9849371,0.9867857,0.9746668,0.97676677,0.96893036,0.9855645,0.97495687,0.9784007,0.98302794,0.96905166,0.9825491,0.9648476,0.97797674,0.9707501,0.9777523,0.96848154,0.9738283,0.9737207,0.97363275,0.9797262,0.97103214,0.9862488,0.979584,0.97031105,0.96834326,0.9642111,0.97924006,0.97886467,0.9676466,0.9748821,0.9758818,0.97651327,0.9787452,0.9733118,0.97928286,0.9765626,0.9738283,0.97963655,0.97812843,0.97084427,0.97270584,0.9862957,0.9782937,0.97952676,0.9711381,0.9819696,0.97981006,0.9803382,0.9791815,0.9654721,0.97522736,0.9699366,0.97442734,0.9768002,0.96832216,0.9739628,0.9849255,0.9595475,0.96459496,0.9702425,0.9819217,0.9776931,0.9664974,0.97475713,0.9856075,0.98140943,0.9817089,0.97493887,0.9828218,0.9793627,0.98057604,0.9827541,0.9685079,0.97215724,0.9731411,0.98030573,0.9805614,0.9825038,0.9711583,0.9849719,0.97680783,0.97706306,0.97411084,0.97559536,0.9811193,0.96865,0.9757389,0.970832,0.98106086,0.9665755,0.9736235,0.97006774,0.96813285,0.9721532,0.9710822,0.9817686,0.9764185,0.985219,0.9831107,0.9595647,0.9725187,0.9868134,0.96325076,0.97644544,0.9789729
0.9812573,0.96855456,0.9826207,0.98417956,0.9781101,0.9821149,0.97812676,0.9778007,0.9817672,0.9811188,0.9831096,0.9856787,0.98188466,0.974375,0.9812351,0.9704732,0.9684038,0.9864241,0.9860202,0.9769364,0.9846324,0.982582,0.98416525,0.9787898,0.97856617,0.98463905,0.9803267,0.98867214,0.98316664,0.97905624,0.9842639,0.98282546,0.9794728,0.975495,0.97563535,0.983969,0.97774684,0.97676396,0.98573595,0.98266304,0.9773654,0.9892628,0.9715516,0.97592735,0.9699551,0.9779992,1.0,0.9742972,0.9725338,0.9670795,0.97965205,0.9771817,0.9781469,0.9762368,0.9803318,0.9809104,0.9802816,0.9811687,0.9723352,0.9808762,0.96058756,0.9629794,0.97665787,0.9829625,0.97933185,0.97538066,0.9704131,0.98594344,0.98640203,0.98173296,0.9854383,0.9853387,0.98383117,0.9732998,0.9748332,0.9786329,0.9824834,0.97423065,0.98051894,0.9799814,0.9821961,0.977055,0.9822211,0.98517346,0.98508507,0.9822216,0.9792158,0.9820655,0.9858343,0.98391515,0.98261786,0.988001,0.98595786,0.97447,0.9824127,0.97735375,0.97155297,0.9863199,0.97911906,0.98543346,0.97904867,0.9719721,0.9822086,0.96341324,0.9858335,0.9738263,0.977827,0.96777403,0.9826958,0.97630996,0.9820688,0.9742042,0.9782636,0.9859984,0.9815208,0.9812079,0.9838426,0.97840786,0.9734936,0.9767735,0.983032,0.97812504,0.97087455,0.9874985,0.98293793,0.9747716,0.98283637,0.9796737,0.981349,0.98020405,0.9835378,0.98427725,0.98311305,0.964773,0.98040104,0.9853284,0.97954774,0.9847238,0.9793093,0.98211384,0.9812438,0.9752368,0.96966743,0.977418,0.98379385,0.9788044,0.9862866,0.9885566,0.98021466,0.9739932,0.98244154,0.9685086,0.9751723,0.98286086,0.98966396,0.97982264,0.97632927,0.9804665,0.9783701,0.97519976,0.9833959,0.98320895,0.9767611,0.9853657,0.98494637,0.9834385,0.9681666,0.9841083,0.98163164,0.9800304,0.9898643,0.982561,0.98001254,0.97924197,0.9845444,0.97047716,0.9825687,0.97126365,0.9791342,0.98219526,0.96639353,0.98430866,0.97560906,0.98070896,0.98209405,0.97342753,0.96816266,0.97885454,0.97931176,0.98666024,0.9729349,0.98083335,0.9876925,0.96491593,0.98582053,0.98030794,0.9761592,0.98605466,0.98397386
