ability,able,absolute,absolutely,absurd,abt,abyss,acc,accept,accidentally,accommodate,accomplish,account,accurately,accure,achieve,achievement,act,action,activity,actor,actual,actually,actualy,ad,add,addict,addicted,addicting,address,adjust,adjustable,admit,adorable,adore,advantage,adventure,advice,ae,aesthetic,afford,afraid,afterwardsthenit,againt,age,aggravating,ago,ai,alas,allow,alot,alright,alt,amaze,amazed,amazing,amazingbut,amuse,analyze,ancle,android,anecdote,anecdotes,angle,animation,animationsamaze,animationsand,anime,anniversary,annoying,anymore,apart,app,appear,apple,application,appreciate,aqthe,ar,arc,archon,area,arguably,arlecchino,art,artefact,artifact,artifek,artifictsit,asap,ascension,ascent,asia,asias,aside,ask,aspect,asphalt,assure,astonishing,atleast,atp,attack,attention,audience,audio,automatically,available,aver,aware,away,awaywhich,awesome,awkward,azame,bad,badluck,badly,ban,banner,barely,basic,basically,battery,battle,bc,bcuz,bcz,bday,beastmonster,beautiful,beautifulbut,beautifully,begginer,begin,beginner,beginning,believe,belong,benevolent,bestthe,big,billion,birthday,bit,black,blast,blend,block,board,bonus,boom,bore,bored,boring,boringi,boss,bot,box,bp,break,breath,breathtake,bright,bring,bros,btw,budget,bug,build,building,bulkier,bunch,burn,busy,button,buut,buy,cache,calculate,camera,camerasomething,canjust,cap,capable,captivate,caracter,card,care,carshs,casual,cause,celebration,certain,challenge,challenging,chamber,chance,change,chapter,char,charachter,character,characteristic,charactersleisurely,characterthat,characterweapon,charcater,charecter,chat,check,checkpoint,chest,choose,choppy,chore,city,claim,clear,click,climbing,clone,close,clue,cluttered,coaster,collect,collection,color,combat,combination,combo,come,comment,commission,commissionqu,common,communicating,community,company,compare,compat,compatibility,compatible,competition,competitive,competitor,complain,complaint,complete,completely,complex,composition,concept,connection,consend,consider,consistent,console,constant,constantly,constellation,consume,contact,content,continue,control,controll,controller,conversation,conversationit,cook,cooking,cool,coop,copy,correctly,corresponding,cos,cost,countless,country,couple,coupon,covid,craft,crash,crashed,create,creator,cringe,crossplatform,culture,currency,current,currently,curtain,custom,customizable,cutscene,daily,dam,damage,damn,data,date,datum,day,deaf,deal,dear,deceive,decent,decide,dedicate,deep,def,defeat,deficult,definelly,definitely,delete,deliver,demand,dendro,denial,dent,description,deserve,design,designbgm,despite,dev,developer,development,deviate,device,devs,dialog,dialogue,dialouge,diary,difference,different,difficult,dime,disappear,disappoint,disappointed,disappointing,discoverd,disjointed,dispose,distance,diverse,diversity,dock,dodge,dollar,domain,download,downside,dozen,dpad,drain,drastically,draw,dream,drivel,droid,drop,dry,dull,dumb,dvalin,ear,early,ease,easy,eat,edit,effective,effectively,effort,eh,elemental,elixir,email,embarrassing,emilie,emily,emotional,en,enable,end,endgame,endless,enemy,energy,eng,engage,engagement,english,engross,enhance,enjoy,enjoyable,enjoyment,enormous,ensure,enter,entertaining,entice,entire,entirely,equip,equipment,error,escape,especially,ethereal,eula,europe,event,eversince,evolve,exactly,example,excellent,exception,excessive,exchange,excited,exciting,exclusive,exclusively,execute,exept,exhausting,exist,exp,expand,expansive,expect,expectation,expensive,experience,experiment,explain,explode,exploration,explore,exploring,exspect,extensive,external,extra,extreme,extremely,eye,face,fact,fail,fair,fairly,faith,fake,fall,fan,fandom,fantastic,fantasy,far,farm,farming,fascinating,fast,fate,fav,favorite,favourite,feature,feedback,feel,fetch,ff,fight,fighting,figure,file,filler,finally,fine,finish,firstly,fit,fix,fixdo,fke,flaw,flexible,focus,fold,follow,fond,fontain,fontaine,force,forever,forget,form,forward,foundation,fp,fps,frame,free,freebie,freedom,freely,freetoplay,freeze,frequent,friend,friendly,frustrated,frustrating,frustration,ftp,fun,function,fund,funn,furniture,future,gacha,galaxy,gam,game,gamegreat,gameplay,gamer,gaming,gangstar,gap,garble,gatcha,gb,gem,generally,generous,genshin,geo,getting,gi,glad,glaring,glide,glitch,glitchy,goate,gold,good,goodbye,goodi,google,googling,gooood,gorgeous,grab,graphic,grass,grateful,great,greatfor,grind,grip,gripe,grow,guarantee,guess,guide,guy,hacker,half,hand,handle,happen,happy,hard,hardcore,hardly,harmful,hassle,hat,hate,hatefulspam,head,hear,heart,heavy,hehe,hell,hello,help,helpful,hero,hey,high,higher,highly,hit,hk,hks,hold,holder,home,honestly,honestlyi,honkai,hook,hope,hopefully,horrible,hour,hoursand,hoyo,hoyoberse,hoyoverse,hsr,hu,huge,humor,hv,ice,icon,idea,ignore,ill,imagine,immediately,immersive,impact,implement,impossible,impress,impressed,impressive,improve,improvement,inazuma,inch,include,incorporate,increase,incredible,incredibly,individual,indosat,inexceptit,infuriating,initially,input,insane,insanely,insert,inspire,instal,install,instead,insufficient,insult,intensive,interact,interaction,interesting,interference,intertwine,intro,introduce,introduction,involve,io,ios,irl,irrelevant,issue,item,itthen,iv,jade,january,job,join,joke,journey,joy,joystick,jump,key,keyboard,kick,kid,kill,kind,kinda,kingdom,kinich,know,knowledge,korean,lack,lacking,lag,laggy,lake,landscape,language,lantern,laptop,large,lastly,late,lategame,lately,later,launch,layout,lazy,learn,leave,legend,length,let,level,leveling,life,lifechange,light,like,likely,lil,limit,limitation,line,linesi,list,listen,literal,literally,literaly,little,live,liyue,ll,load,loading,loadout,location,log,login,logo,long,look,loose,lore,lorestory,lose,lost,lot,loud,love,lovely,low,lower,luck,lucky,mad,mage,main,mainly,major,make,malfunction,manage,map,mark,market,massive,masterpiece,material,matter,max,maybe,mc,mean,meander,measly,mechanic,medium,meed,meet,melanin,memorable,memorize,memory,mention,menu,message,meta,mic,mid,middle,mihoyo,min,mind,minecraft,mini,minigame,minor,minute,miss,mission,mistake,mo,mobile,mod,mode,moment,mondstadt,money,monotonous,monster,month,monthly,mood,moreit,morning,motivated,mountain,mouse,movable,movement,movie,ms,muahahahaeauheurys,multiple,music,musicdialogue,mute,nahida,nahidas,nation,native,natlan,nature,near,neat,need,needle,needy,nerve,network,new,nice,night,non,nonrepeatable,nonsense,normal,normalize,normally,notch,noticable,notice,notification,novel,nowadays,npc,number,object,obsess,obtain,occupy,oct,october,odd,offer,oh,ok,okay,old,omg,omgnice,oneplus,online,onscreen,op,open,openworld,opinion,oppo,opt,optimize,option,organized,original,ost,outfit,outside,overall,overhated,overlaps,overtime,overy,pacing,paimon,paimonif,pain,painfully,pair,paper,par,participate,party,pass,passion,passover,past,paste,patch,patience,pattern,pause,pay,pc,people,perfect,perfection,perfectly,perfeeect,period,permanent,person,personal,personality,personally,perspective,pg,phenomenal,phone,phoneand,pick,piece,ping,pitt,pity,pkayer,place,plain,plan,platform,play,player,playing,playstyle,playtime,pleaseeee,plentiful,plot,plotline,pls,plus,point,pointless,polygon,poor,pop,popular,positive,possibility,possible,possibly,potato,potential,power,pr,prefer,premium,present,press,pressured,pretty,prevent,previous,pride,primogem,primogemsin,primogen,probably,problem,problematic,problemthis,process,product,progress,proper,properly,prosgreat,provdr,provide,provider,ps,pull,pulla,purchase,puzzle,pvp,qol,quality,quest,questgood,questing,quickly,quit,racial,racing,radiance,rail,ram,random,randomly,rank,rate,rating,ratio,rd,reach,reaction,reactive,read,reader,real,reality,realmi,reason,reccomende,recent,recently,recognize,recomend,recommend,redefine,redo,redownloade,reduce,refuse,region,regret,reinstall,relatively,release,relese,religion,relogging,rely,remember,remind,remotely,rendering,repeat,repetitive,replay,replayable,represent,reputation,request,require,requirement,reroll,rerun,reset,resin,resolution,resolve,resource,resourse,respawn,respective,respond,response,rest,restart,restrict,restriction,result,review,reward,rewardsand,rework,ridiculous,right,rinse,rite,rlly,rng,roam,rock,roll,rollercoaster,room,router,routine,rpg,ruin,rule,run,rush,sad,samsung,sao,satisfy,satisfying,saurrrrr,save,say,scale,scam,scamtifye,scarcity,scene,scenery,screen,screw,se,seamless,search,second,secondly,section,seek,seizure,send,sense,sentence,sep,separate,seriously,server,service,sethos,setting,severe,shade,shall,shame,sheep,short,showcase,shut,sibling,sice,sign,signal,significantly,signora,silence,similar,simple,simply,simulanka,single,sisterbrother,sit,situation,size,skill,skin,skintone,skip,sleep,slight,slow,slowly,sluggish,small,smartphone,smooth,smoothly,smth,smtime,snow,socalled,solid,solve,somethime,soo,soon,sooo,soooo,sooooo,soooooo,sorry,sort,soundlike,soundtrack,space,speak,special,specially,spend,spiral,sponsor,spotify,sprint,st,stack,stagnet,stale,stamina,stand,standard,standup,star,start,stat,state,stay,stick,stimulation,stingy,stll,stop,storage,store,storge,story,storyline,stressfull,strike,strong,struggle,studio,stuff,stunning,stupid,style,substat,suck,sucks,sudden,suddenly,suggest,suggestion,suitable,summon,super,superb,support,suppose,sure,surplus,surprisingly,sweethard,switch,tab,tale,talent,talk,talkingyap,tao,tap,tartaglia,task,taste,tbh,teach,team,teapot,teapotbut,teapoti,tedious,teleportation,tell,temporary,tend,term,terrible,territory,test,text,texte,th,thank,thankyou,theirs,theme,theory,thing,think,tho,thou,thought,thr,thumb,ticket,till,time,timeless,tired,title,today,todays,ton,tone,tonedeaf,topnotch,topti,total,touch,touchscreen,toxic,toy,translator,travel,traveler,traveller,treasure,treat,tree,true,truly,try,turn,tw,twin,twist,twoish,type,ugh,ugly,ui,ultimate,ultra,unable,unbelievable,uncomfortably,unconditionally,understand,understandable,undtrack,unforgettable,unfortunately,ungodly,uninstall,uninstallate,uninstalle,unintentionally,unintereste,uninteresting,unique,unit,unknown,unlock,unnecessary,unplayable,unreal,unreasonable,unresponsive,unskippable,unstable,untold,upcomme,update,upgrade,upwards,use,useless,user,usual,usually,utilize,va,value,varied,variety,vas,vast,ve,vegas,veiw,version,veteran,vibrant,view,villain,virtual,visit,visual,visually,vital,voice,voiceless,voiceover,volume,vs,waaaayyyyyyyyyyy,wait,waiting,waitto,wake,walk,wander,wanna,want,wasd,waste,wasteand,wasting,watch,water,way,weapon,weather,webton,week,weekly,weird,welkin,wellcrafte,wellwritten,wher,wifi,wild,wind,windteace,winter,wipe,wireless,wise,wish,wonderful,wonderfull,word,work,worked,world,worldbuilde,worth,woukd,wow,write,writing,wrong,wuwa,yap,yapand,yard,yay,yeah,year,yep,yes,yesterday,youtube,youtuber,yrs,zelda,zero
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19511815811614253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06170425197543897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19511815811614253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21033317586993494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16910791346792156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17594950271455795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17594950271455795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15389289571412915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12035251312538776,0.0,0.0,0.0,0.36864586244342795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21033317586993494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16910791346792156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11868446735972799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12825191786473622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08208349142380653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09791876876989505,0.0,0.0,0.09520494672233556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21033317586993494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07285857109307788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11130294288460836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18432293122171398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11555558491096002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347242403125446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19511815811614253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15389289571412915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21033317586993494,0.0,0.0,0.0,0.0,0.0,0.14993925806633698,0.12392901341811603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07383329734913731,0.0,0.0,0.0,0.0,0.21033317586993494,0.0,0.0,0.1633234321810503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09699218216247284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382158269358431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10513749537159534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
